GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,NAICS.id,NAICS.display-label,NAICS.annotation.id,YEAR.id,ESTAB,RCPTOT,PAYANN,PAYQTR1,EMP,ADMIN_PCT,IMPUT_PCT
Geographic identifier code,Id2,Geographic area name,Id,2012 NAICS code,Meaning of 2012 NAICS code,Id,Year,Number of establishments,"Sales ($1,000)","Annual payroll ($1,000)","First-quarter payroll ($1,000)",Number of paid employees for pay period including March 12,Percent of sales from administrative records (%),Percent of sales estimated (%)
0400000US09,9,Connecticut,,722511,Full-service restaurants,,2012,3336,2871363,931079,224077,53056,35.1,12.1
0400000US09,9,Connecticut,,722513,Limited-service restaurants,,2012,2345,1568460,375310,89630,27150,29.7,16.2
0400000US09,9,Connecticut,,722514,"Cafeterias, grill buffets, and buffets",,2012,57,29449,7160,1882,492,45.7,9.8
0400000US09,9,Connecticut,,722515,Snack and nonalcoholic beverage bars,,2012,988,748047,179117,41218,12652,20.9,6
0400000US10,10,Delaware,,72,Accommodation and food services,,2012,1987,2148437,566694,129586,35609,20.3,11.1
0400000US10,10,Delaware,,721,Accommodation,,2012,170,483052,93570,21326,4090,6.6,1.1
0400000US10,10,Delaware,,7211,Traveler accommodation,,2012,154,464968,88809,20515,3981,6.8,1.2
0400000US10,10,Delaware,,72111,Hotels (except casino hotels) and motels,,2012,146,,,,,,
0400000US10,10,Delaware,,721110,Hotels (except casino hotels) and motels,,2012,146,,,,,,
0400000US10,10,Delaware,,72112,Casino hotels,,2012,1,,,,,,
0400000US10,10,Delaware,,721120,Casino hotels,,2012,1,,,,,,
0400000US10,10,Delaware,,72119,Other traveler accommodation,,2012,7,,,,,,
0400000US10,10,Delaware,,721191,Bed-and-breakfast inns,,2012,6,4758,1785,482,112,0,2.5
0400000US10,10,Delaware,,721199,All other traveler accommodation,,2012,1,,,,,,
0400000US10,10,Delaware,,7212,RV (recreational vehicle) parks and recreational camps,,2012,14,,,,,,
0400000US10,10,Delaware,,72121,RV (recreational vehicle) parks and recreational camps,,2012,14,,,,,,
0400000US10,10,Delaware,,721211,RV (recreational vehicle) parks and campgrounds,,2012,12,,,,,,
0400000US10,10,Delaware,,721214,Recreational and vacation camps (except campgrounds),,2012,2,,,,,,
0400000US10,10,Delaware,,7213,Rooming and boarding houses,,2012,2,,,,,,
0400000US10,10,Delaware,,72131,Rooming and boarding houses,,2012,2,,,,,,
0400000US10,10,Delaware,,721310,Rooming and boarding houses,,2012,2,,,,,,
0400000US10,10,Delaware,,722,Food services and drinking places,,2012,1817,1665385,473124,108260,31519,24.3,14
0400000US10,10,Delaware,,7223,Special food services,,2012,158,170265,50845,12484,2352,4.8,6
0400000US10,10,Delaware,,72231,Food service contractors,,2012,134,158327,48030,11867,2160,1.3,5.4
0400000US10,10,Delaware,,722310,Food service contractors,,2012,134,158327,48030,11867,2160,1.3,5.4
0400000US10,10,Delaware,,72232,Caterers,,2012,22,,,,,,
0400000US10,10,Delaware,,722320,Caterers,,2012,22,,,,,,
0400000US10,10,Delaware,,72233,Mobile food services,,2012,2,,,,,,
0400000US10,10,Delaware,,722330,Mobile food services,,2012,2,,,,,,
0400000US10,10,Delaware,,7224,Drinking places (alcoholic beverages),,2012,73,51652,12320,2225,701,22.1,11.4
0400000US10,10,Delaware,,72241,Drinking places (alcoholic beverages),,2012,73,51652,12320,2225,701,22.1,11.4
0400000US10,10,Delaware,,722410,Drinking places (alcoholic beverages),,2012,73,51652,12320,2225,701,22.1,11.4
0400000US10,10,Delaware,,7225,Restaurants and other eating places,,2012,1586,1443468,409959,93551,28466,26.6,15.1
0400000US10,10,Delaware,,72251,Restaurants and other eating places,,2012,1586,1443468,409959,93551,28466,26.6,15.1
0400000US10,10,Delaware,,722511,Full-service restaurants,,2012,741,844515,265709,60142,17296,24,16.3
0400000US10,10,Delaware,,722513,Limited-service restaurants,,2012,647,507421,121861,28317,9434,29.1,15.3
0400000US10,10,Delaware,,722514,"Cafeterias, grill buffets, and buffets",,2012,15,11388,2724,720,175,45.2,4.2
0400000US10,10,Delaware,,722515,Snack and nonalcoholic beverage bars,,2012,183,80144,19665,4372,1561,35.8,2.3
0400000US11,11,District of Columbia,,72,Accommodation and food services,,2012,2371,5101602,1504798,349965,60370,13.5,13.8
0400000US11,11,District of Columbia,,721,Accommodation,,2012,127,2032588,578385,127749,14421,4,16.1
0400000US11,11,District of Columbia,,7211,Traveler accommodation,,2012,123,2029164,577652,127554,14398,4.1,16.1
0400000US11,11,District of Columbia,,72111,Hotels (except casino hotels) and motels,,2012,108,2020441,575716,127138,14327,4.1,16.2
0400000US11,11,District of Columbia,,721110,Hotels (except casino hotels) and motels,,2012,108,2020441,575716,127138,14327,4.1,16.2
0400000US11,11,District of Columbia,,72119,Other traveler accommodation,,2012,15,8723,1936,416,71,3.8,1.4
0400000US11,11,District of Columbia,,721191,Bed-and-breakfast inns,,2012,9,3378,703,154,34,9.9,3.6
0400000US11,11,District of Columbia,,721199,All other traveler accommodation,,2012,6,5345,1233,262,37,0,0
0400000US11,11,District of Columbia,,7213,Rooming and boarding houses,,2012,4,3424,733,195,23,0,0
0400000US11,11,District of Columbia,,72131,Rooming and boarding houses,,2012,4,3424,733,195,23,0,0
0400000US11,11,District of Columbia,,721310,Rooming and boarding houses,,2012,4,3424,733,195,23,0,0
0400000US11,11,District of Columbia,,722,Food services and drinking places,,2012,2244,3069014,926413,222216,45949,19.7,12.3
0400000US11,11,District of Columbia,,7223,Special food services,,2012,363,692443,193595,46793,7434,2.5,8.5
0400000US11,11,District of Columbia,,72231,Food service contractors,,2012,329,622563,176231,42523,6947,0.8,8.2
0400000US11,11,District of Columbia,,722310,Food service contractors,,2012,329,622563,176231,42523,6947,0.8,8.2
0400000US11,11,District of Columbia,,72232,Caterers,,2012,27,67260,16782,4156,456,17.5,10.7
0400000US11,11,District of Columbia,,722320,Caterers,,2012,27,67260,16782,4156,456,17.5,10.7
0400000US11,11,District of Columbia,,72233,Mobile food services,,2012,7,2620,582,114,31,14.2,22.7
0400000US11,11,District of Columbia,,722330,Mobile food services,,2012,7,2620,582,114,31,14.2,22.7
0400000US11,11,District of Columbia,,7224,Drinking places (alcoholic beverages),,2012,121,197039,58038,13016,3212,39.6,6.4
0400000US11,11,District of Columbia,,72241,Drinking places (alcoholic beverages),,2012,121,197039,58038,13016,3212,39.6,6.4
0400000US11,11,District of Columbia,,722410,Drinking places (alcoholic beverages),,2012,121,197039,58038,13016,3212,39.6,6.4
0400000US11,11,District of Columbia,,7225,Restaurants and other eating places,,2012,1760,2179532,674780,162407,35303,23.4,14
0400000US11,11,District of Columbia,,72251,Restaurants and other eating places,,2012,1760,2179532,674780,162407,35303,23.4,14
0400000US11,11,District of Columbia,,722511,Full-service restaurants,,2012,734,1368521,472738,114539,23174,22,11.8
0400000US11,11,District of Columbia,,722513,Limited-service restaurants,,2012,823,655845,165557,39536,9718,27.8,19.8
0400000US11,11,District of Columbia,,722514,"Cafeterias, grill buffets, and buffets",,2012,9,9712,2462,581,109,0.6,43.8
0400000US11,11,District of Columbia,,722515,Snack and nonalcoholic beverage bars,,2012,194,145454,34023,7751,2302,18.7,7.1
0400000US12,12,Florida,,72,Accommodation and food services,,2012,37118,49817925,13598150,3490171,786082,16.3,10.3
0400000US12,12,Florida,,721,Accommodation,,2012,3699,16898087,4255976,1098789,164643,5,10
0400000US12,12,Florida,,7211,Traveler accommodation,,2012,3232,16521846,4185208,1081480,161073,4.8,10.1
0400000US12,12,Florida,,72111,Hotels (except casino hotels) and motels,,2012,3089,,,,,,
0400000US12,12,Florida,,721110,Hotels (except casino hotels) and motels,,2012,3089,,,,,,
0400000US12,12,Florida,,72112,Casino hotels,,2012,3,,,,,,
0400000US12,12,Florida,,721120,Casino hotels,,2012,3,,,,,,
0400000US12,12,Florida,,72119,Other traveler accommodation,,2012,140,87890,20500,5167,921,17,1.5
0400000US12,12,Florida,,721191,Bed-and-breakfast inns,,2012,107,59441,12739,3374,675,15.4,2
0400000US12,12,Florida,,721199,All other traveler accommodation,,2012,33,28449,7761,1793,246,20.4,0.5
0400000US12,12,Florida,,7212,RV (recreational vehicle) parks and recreational camps,,2012,381,321470,62615,15270,3088,11.3,6.5
0400000US12,12,Florida,,72121,RV (recreational vehicle) parks and recreational camps,,2012,381,321470,62615,15270,3088,11.3,6.5
0400000US12,12,Florida,,721211,RV (recreational vehicle) parks and campgrounds,,2012,295,270644,50945,13035,2574,9.6,5.7
0400000US12,12,Florida,,721214,Recreational and vacation camps (except campgrounds),,2012,86,50826,11670,2235,514,20.4,10.5
0400000US12,12,Florida,,7213,Rooming and boarding houses,,2012,86,54771,8153,2039,482,16.3,4.2
0400000US12,12,Florida,,72131,Rooming and boarding houses,,2012,86,54771,8153,2039,482,16.3,4.2
0400000US12,12,Florida,,721310,Rooming and boarding houses,,2012,86,54771,8153,2039,482,16.3,4.2
0400000US12,12,Florida,,722,Food services and drinking places,,2012,33419,32919838,9342174,2391382,621439,22.1,10.5
0400000US12,12,Florida,,7223,Special food services,,2012,1845,2236170,567182,141801,30650,8.5,4.9
0400000US12,12,Florida,,72231,Food service contractors,,2012,1077,1891710,480384,120107,24799,3.1,3
0400000US12,12,Florida,,722310,Food service contractors,,2012,1077,1891710,480384,120107,24799,3.1,3
0400000US12,12,Florida,,72232,Caterers,,2012,561,303919,79583,20009,5291,36.6,15.4
0400000US12,12,Florida,,722320,Caterers,,2012,561,303919,79583,20009,5291,36.6,15.4
0400000US12,12,Florida,,72233,Mobile food services,,2012,207,40541,7215,1685,560,52.8,12
0400000US12,12,Florida,,722330,Mobile food services,,2012,207,40541,7215,1685,560,52.8,12
0400000US12,12,Florida,,7224,Drinking places (alcoholic beverages),,2012,1842,1284515,287014,74355,20468,33.6,8.2
0400000US12,12,Florida,,72241,Drinking places (alcoholic beverages),,2012,1842,1284515,287014,74355,20468,33.6,8.2
0400000US12,12,Florida,,722410,Drinking places (alcoholic beverages),,2012,1842,1284515,287014,74355,20468,33.6,8.2
0400000US12,12,Florida,,7225,Restaurants and other eating places,,2012,29732,29399153,8487978,2175226,570321,22.6,11
0400000US12,12,Florida,,72251,Restaurants and other eating places,,2012,29732,29399153,8487978,2175226,570321,22.6,11
0400000US12,12,Florida,,722511,Full-service restaurants,,2012,14747,17058969,5616507,1467035,342226,24.1,9.7
0400000US12,12,Florida,,722513,Limited-service restaurants,,2012,11889,10245167,2389921,590958,191533,20.6,13.8
0400000US12,12,Florida,,722514,"Cafeterias, grill buffets, and buffets",,2012,489,467038,114173,30603,8227,27.1,13
0400000US12,12,Florida,,722515,Snack and nonalcoholic beverage bars,,2012,2607,1627979,367377,86630,28335,17.5,6.9
0400000US13,13,Georgia,,72,Accommodation and food services,,2012,18815,18976611,5173397,1253983,353638,19.7,11.9
0400000US13,13,Georgia,,721,Accommodation,,2012,2028,3524521,854510,204434,40219,9.5,10.5
0400000US13,13,Georgia,,7211,Traveler accommodation,,2012,1888,3440114,833895,199958,39353,9.3,10.6
0400000US13,13,Georgia,,72111,Hotels (except casino hotels) and motels,,2012,1800,3391101,821911,197153,38666,9.2,10.6
0400000US13,13,Georgia,,721110,Hotels (except casino hotels) and motels,,2012,1800,3391101,821911,197153,38666,9.2,10.6
0400000US13,13,Georgia,,72119,Other traveler accommodation,,2012,88,49013,11984,2805,687,16.5,9.6
0400000US13,13,Georgia,,721191,Bed-and-breakfast inns,,2012,59,29248,7722,1778,452,15.5,14.6
0400000US13,13,Georgia,,721199,All other traveler accommodation,,2012,29,19765,4262,1027,235,18,2.3
0400000US13,13,Georgia,,7212,RV (recreational vehicle) parks and recreational camps,,2012,107,62994,16865,3552,653,19.3,9.6
0400000US13,13,Georgia,,72121,RV (recreational vehicle) parks and recreational camps,,2012,107,62994,16865,3552,653,19.3,9.6
0400000US13,13,Georgia,,721211,RV (recreational vehicle) parks and campgrounds,,2012,54,19907,3599,897,231,22.3,19
0400000US13,13,Georgia,,721214,Recreational and vacation camps (except campgrounds),,2012,53,43087,13266,2655,422,17.9,5.3
0400000US13,13,Georgia,,7213,Rooming and boarding houses,,2012,33,21413,3750,924,213,13.6,6.9
0400000US13,13,Georgia,,72131,Rooming and boarding houses,,2012,33,21413,3750,924,213,13.6,6.9
0400000US13,13,Georgia,,721310,Rooming and boarding houses,,2012,33,21413,3750,924,213,13.6,6.9
0400000US13,13,Georgia,,722,Food services and drinking places,,2012,16787,15452090,4318887,1049549,313419,22.1,12.2
0400000US13,13,Georgia,,7223,Special food services,,2012,1028,1251173,355707,86833,18355,5.2,4.9
0400000US13,13,Georgia,,72231,Food service contractors,,2012,723,1092548,309397,77340,15949,1.5,4.5
0400000US13,13,Georgia,,722310,Food service contractors,,2012,723,1092548,309397,77340,15949,1.5,4.5
0400000US13,13,Georgia,,72232,Caterers,,2012,263,,,,,,
0400000US13,13,Georgia,,722320,Caterers,,2012,263,,,,,,
0400000US13,13,Georgia,,72233,Mobile food services,,2012,42,,,,,,
0400000US13,13,Georgia,,722330,Mobile food services,,2012,42,,,,,,
0400000US13,13,Georgia,,7224,Drinking places (alcoholic beverages),,2012,438,239030,55601,13967,4464,47.3,15.2
0400000US13,13,Georgia,,72241,Drinking places (alcoholic beverages),,2012,438,239030,55601,13967,4464,47.3,15.2
0400000US13,13,Georgia,,722410,Drinking places (alcoholic beverages),,2012,438,239030,55601,13967,4464,47.3,15.2
0400000US13,13,Georgia,,7225,Restaurants and other eating places,,2012,15321,13961887,3907579,948749,290600,23.2,12.8
0400000US13,13,Georgia,,72251,Restaurants and other eating places,,2012,15321,13961887,3907579,948749,290600,23.2,12.8
0400000US13,13,Georgia,,722511,Full-service restaurants,,2012,6720,6443555,2110791,518106,144478,27.1,13
0400000US13,13,Georgia,,722513,Limited-service restaurants,,2012,7293,6605268,1569532,375579,128579,19.9,13
0400000US13,13,Georgia,,722514,"Cafeterias, grill buffets, and buffets",,2012,280,335305,85420,21793,6659,23.1,14.5
0400000US13,13,Georgia,,722515,Snack and nonalcoholic beverage bars,,2012,1028,577759,141836,33271,10884,16.6,7
0400000US15,15,Hawaii,,72,Accommodation and food services,,2012,3518,9536706,2535950,636018,98364,9.2,14.5
0400000US15,15,Hawaii,,721,Accommodation,,2012,309,5738872,1529385,387552,38426,1.5,19.8
0400000US15,15,Hawaii,,7211,Traveler accommodation,,2012,300,5735924,1528665,387368,38393,1.5,19.8
0400000US15,15,Hawaii,,72111,Hotels (except casino hotels) and motels,,2012,260,5722307,1525390,386532,38221,1.5,19.8
0400000US15,15,Hawaii,,721110,Hotels (except casino hotels) and motels,,2012,260,5722307,1525390,386532,38221,1.5,19.8
0400000US15,15,Hawaii,,72119,Other traveler accommodation,,2012,40,13617,3275,836,172,28.7,4.6
0400000US15,15,Hawaii,,721191,Bed-and-breakfast inns,,2012,20,4196,1417,380,73,12.4,8.6
0400000US15,15,Hawaii,,721199,All other traveler accommodation,,2012,20,9421,1858,456,99,36,2.9
0400000US15,15,Hawaii,,7212,RV (recreational vehicle) parks and recreational camps,,2012,4,,,,,,
0400000US15,15,Hawaii,,72121,RV (recreational vehicle) parks and recreational camps,,2012,4,,,,,,
0400000US15,15,Hawaii,,721211,RV (recreational vehicle) parks and campgrounds,,2012,1,,,,,,
0400000US15,15,Hawaii,,721214,Recreational and vacation camps (except campgrounds),,2012,3,,,,,,
0400000US15,15,Hawaii,,7213,Rooming and boarding houses,,2012,5,,,,,,
0400000US15,15,Hawaii,,72131,Rooming and boarding houses,,2012,5,,,,,,
0400000US15,15,Hawaii,,721310,Rooming and boarding houses,,2012,5,,,,,,
0400000US15,15,Hawaii,,722,Food services and drinking places,,2012,3209,3797834,1006565,248466,59938,20.8,6.5
0400000US15,15,Hawaii,,7223,Special food services,,2012,140,287277,69896,16505,3085,4.1,2.5
0400000US15,15,Hawaii,,72231,Food service contractors,,2012,75,244449,60037,14403,2567,0.5,0.6
0400000US15,15,Hawaii,,722310,Food service contractors,,2012,75,244449,60037,14403,2567,0.5,0.6
0400000US15,15,Hawaii,,72232,Caterers,,2012,39,30394,7839,1688,410,26.5,4.3
0400000US15,15,Hawaii,,722320,Caterers,,2012,39,30394,7839,1688,410,26.5,4.3
0400000US15,15,Hawaii,,72233,Mobile food services,,2012,26,12434,2020,414,108,21.2,35
0400000US15,15,Hawaii,,722330,Mobile food services,,2012,26,12434,2020,414,108,21.2,35
0400000US15,15,Hawaii,,7224,Drinking places (alcoholic beverages),,2012,228,120448,26169,6468,1830,32.4,7.2
0400000US15,15,Hawaii,,72241,Drinking places (alcoholic beverages),,2012,228,120448,26169,6468,1830,32.4,7.2
0400000US15,15,Hawaii,,722410,Drinking places (alcoholic beverages),,2012,228,120448,26169,6468,1830,32.4,7.2
0400000US15,15,Hawaii,,7225,Restaurants and other eating places,,2012,2841,3390109,910500,225493,55023,21.8,6.8
0400000US15,15,Hawaii,,72251,Restaurants and other eating places,,2012,2841,3390109,910500,225493,55023,21.8,6.8
0400000US15,15,Hawaii,,722511,Full-service restaurants,,2012,1204,1968924,595675,149256,32893,21.5,7.5
0400000US15,15,Hawaii,,722513,Limited-service restaurants,,2012,1259,1162683,256867,61324,17989,24.3,6
0400000US15,15,Hawaii,,722514,"Cafeterias, grill buffets, and buffets",,2012,12,,,,,,
0400000US15,15,Hawaii,,722515,Snack and nonalcoholic beverage bars,,2012,366,,,,,,
0400000US16,16,Idaho,,72,Accommodation and food services,,2012,3564,2680225,726110,172448,54257,17.2,10.7
0400000US16,16,Idaho,,721,Accommodation,,2012,480,838590,192515,45438,10470,4.1,10.9
0400000US16,16,Idaho,,7211,Traveler accommodation,,2012,369,806459,184430,44123,10071,3.2,11
0400000US16,16,Idaho,,72111,Hotels (except casino hotels) and motels,,2012,338,,,,,,
0400000US16,16,Idaho,,721110,Hotels (except casino hotels) and motels,,2012,338,,,,,,
0400000US16,16,Idaho,,72112,Casino hotels,,2012,1,,,,,,
0400000US16,16,Idaho,,721120,Casino hotels,,2012,1,,,,,,
0400000US16,16,Idaho,,72119,Other traveler accommodation,,2012,30,,,,,,
0400000US16,16,Idaho,,721191,Bed-and-breakfast inns,,2012,20,,,,,,
0400000US16,16,Idaho,,721199,All other traveler accommodation,,2012,10,,,,,,
0400000US16,16,Idaho,,7212,RV (recreational vehicle) parks and recreational camps,,2012,83,25640,7180,1068,266,23.2,11.2
0400000US16,16,Idaho,,72121,RV (recreational vehicle) parks and recreational camps,,2012,83,25640,7180,1068,266,23.2,11.2
0400000US16,16,Idaho,,721211,RV (recreational vehicle) parks and campgrounds,,2012,49,10036,1821,300,105,36,14.2
0400000US16,16,Idaho,,721214,Recreational and vacation camps (except campgrounds),,2012,34,15604,5359,768,161,15,9.2
0400000US16,16,Idaho,,7213,Rooming and boarding houses,,2012,28,6491,905,247,133,44.7,1.7
0400000US16,16,Idaho,,72131,Rooming and boarding houses,,2012,28,6491,905,247,133,44.7,1.7
0400000US16,16,Idaho,,721310,Rooming and boarding houses,,2012,28,6491,905,247,133,44.7,1.7
0400000US16,16,Idaho,,722,Food services and drinking places,,2012,3084,1841635,533595,127010,43787,23.2,10.6
0400000US16,16,Idaho,,7223,Special food services,,2012,143,85715,23292,5958,1754,8.5,8.9
0400000US16,16,Idaho,,72231,Food service contractors,,2012,92,77465,20939,5546,1576,5.3,8.4
0400000US16,16,Idaho,,722310,Food service contractors,,2012,92,77465,20939,5546,1576,5.3,8.4
0400000US16,16,Idaho,,72232,Caterers,,2012,30,6989,2108,395,157,37.1,11.2
0400000US16,16,Idaho,,722320,Caterers,,2012,30,6989,2108,395,157,37.1,11.2
0400000US16,16,Idaho,,72233,Mobile food services,,2012,21,1261,245,17,21,49.9,25.5
0400000US16,16,Idaho,,722330,Mobile food services,,2012,21,1261,245,17,21,49.9,25.5
0400000US16,16,Idaho,,7224,Drinking places (alcoholic beverages),,2012,330,82368,19052,4717,2064,40.8,16.1
0400000US16,16,Idaho,,72241,Drinking places (alcoholic beverages),,2012,330,82368,19052,4717,2064,40.8,16.1
0400000US16,16,Idaho,,722410,Drinking places (alcoholic beverages),,2012,330,82368,19052,4717,2064,40.8,16.1
0400000US16,16,Idaho,,7225,Restaurants and other eating places,,2012,2611,1673552,491251,116335,39969,23.1,10.5
0400000US16,16,Idaho,,72251,Restaurants and other eating places,,2012,2611,1673552,491251,116335,39969,23.1,10.5
0400000US16,16,Idaho,,722511,Full-service restaurants,,2012,1219,790891,267894,64258,20376,27.9,9.4
0400000US16,16,Idaho,,722513,Limited-service restaurants,,2012,1033,750946,189456,43931,16363,18.7,11.5
0400000US16,16,Idaho,,722514,"Cafeterias, grill buffets, and buffets",,2012,18,25965,7137,1807,628,26.5,26.6
0400000US16,16,Idaho,,722515,Snack and nonalcoholic beverage bars,,2012,341,105750,26764,6339,2602,17.2,6.7
0400000US17,17,Illinois,,72,Accommodation and food services,,2012,27117,27937381,7707082,1829415,469870,20.9,9
0400000US17,17,Illinois,,721,Accommodation,,2012,1698,5991357,1489870,340404,54211,5,9.1
0400000US17,17,Illinois,,7211,Traveler accommodation,,2012,1450,5877348,1464812,335322,53049,4.6,9.1
0400000US17,17,Illinois,,72111,Hotels (except casino hotels) and motels,,2012,1396,5044067,1323890,298932,48574,5.3,10.6
0400000US17,17,Illinois,,721110,Hotels (except casino hotels) and motels,,2012,1396,5044067,1323890,298932,48574,5.3,10.6
0400000US17,17,Illinois,,72112,Casino hotels,,2012,6,812481,136229,35562,4194,0,0
0400000US17,17,Illinois,,721120,Casino hotels,,2012,6,812481,136229,35562,4194,0,0
0400000US17,17,Illinois,,72119,Other traveler accommodation,,2012,48,20800,4693,828,281,20.8,10
0400000US17,17,Illinois,,721191,Bed-and-breakfast inns,,2012,33,8368,1961,379,141,40.5,9.2
0400000US17,17,Illinois,,721199,All other traveler accommodation,,2012,15,12432,2732,449,140,7.5,10.5
0400000US17,17,Illinois,,7212,RV (recreational vehicle) parks and recreational camps,,2012,135,50819,12085,1942,525,31.3,11.2
0400000US17,17,Illinois,,72121,RV (recreational vehicle) parks and recreational camps,,2012,135,50819,12085,1942,525,31.3,11.2
0400000US17,17,Illinois,,721211,RV (recreational vehicle) parks and campgrounds,,2012,75,23761,4504,667,174,43.7,10.4
0400000US17,17,Illinois,,721214,Recreational and vacation camps (except campgrounds),,2012,60,27058,7581,1275,351,20.5,11.9
0400000US17,17,Illinois,,7213,Rooming and boarding houses,,2012,113,63190,12973,3140,637,21.6,5.8
0400000US17,17,Illinois,,72131,Rooming and boarding houses,,2012,113,63190,12973,3140,637,21.6,5.8
0400000US17,17,Illinois,,721310,Rooming and boarding houses,,2012,113,63190,12973,3140,637,21.6,5.8
0400000US17,17,Illinois,,722,Food services and drinking places,,2012,25419,21946024,6217212,1489011,415659,25.3,9
0400000US17,17,Illinois,,7223,Special food services,,2012,1932,2476490,681539,167173,34683,6.2,5
0400000US17,17,Illinois,,72231,Food service contractors,,2012,1371,2018314,549972,140492,27207,2.2,4.8
0400000US17,17,Illinois,,722310,Food service contractors,,2012,1371,2018314,549972,140492,27207,2.2,4.8
0400000US17,17,Illinois,,72232,Caterers,,2012,477,438398,127427,25839,7249,23.5,4.8
0400000US17,17,Illinois,,722320,Caterers,,2012,477,438398,127427,25839,7249,23.5,4.8
0400000US17,17,Illinois,,72233,Mobile food services,,2012,84,19778,4140,842,227,28.4,33.3
0400000US17,17,Illinois,,722330,Mobile food services,,2012,84,19778,4140,842,227,28.4,33.3
0400000US17,17,Illinois,,7224,Drinking places (alcoholic beverages),,2012,2660,1071894,254449,60665,19520,40.1,14.7
0400000US17,17,Illinois,,72241,Drinking places (alcoholic beverages),,2012,2660,1071894,254449,60665,19520,40.1,14.7
0400000US17,17,Illinois,,722410,Drinking places (alcoholic beverages),,2012,2660,1071894,254449,60665,19520,40.1,14.7
0400000US17,17,Illinois,,7225,Restaurants and other eating places,,2012,20827,18397640,5281224,1261173,361456,27,9.1
0400000US17,17,Illinois,,72251,Restaurants and other eating places,,2012,20827,18397640,5281224,1261173,361456,27,9.1
0400000US17,17,Illinois,,722511,Full-service restaurants,,2012,9061,8977494,2954577,711243,185476,29.1,9.4
0400000US17,17,Illinois,,722513,Limited-service restaurants,,2012,9598,7833283,1941171,460818,148349,26,9.3
0400000US17,17,Illinois,,722514,"Cafeterias, grill buffets, and buffets",,2012,171,182099,43068,11836,3552,22.3,3
0400000US17,17,Illinois,,722515,Snack and nonalcoholic beverage bars,,2012,1997,1404764,342408,77276,24079,19.2,7.7
0400000US18,18,Indiana,,72,Accommodation and food services,,2012,13057,13076602,3432706,836126,255223,14.8,8.4
0400000US18,18,Indiana,,721,Accommodation,,2012,1193,3360529,629426,153495,30704,5.5,2.9
0400000US18,18,Indiana,,7211,Traveler accommodation,,2012,935,3233050,603819,148181,29350,4.9,2.8
0400000US18,18,Indiana,,72111,Hotels (except casino hotels) and motels,,2012,889,1450424,323763,77359,19178,10.9,6.2
0400000US18,18,Indiana,,721110,Hotels (except casino hotels) and motels,,2012,889,1450424,323763,77359,19178,10.9,6.2
0400000US18,18,Indiana,,72112,Casino hotels,,2012,9,1775058,277559,70259,9987,0,0
0400000US18,18,Indiana,,721120,Casino hotels,,2012,9,1775058,277559,70259,9987,0,0
0400000US18,18,Indiana,,72119,Other traveler accommodation,,2012,37,7568,2497,563,185,23.2,13.4
0400000US18,18,Indiana,,721191,Bed-and-breakfast inns,,2012,29,5036,1911,428,144,30.4,10.5
0400000US18,18,Indiana,,721199,All other traveler accommodation,,2012,8,2532,586,135,41,8.9,19
0400000US18,18,Indiana,,7212,RV (recreational vehicle) parks and recreational camps,,2012,141,64165,17070,2809,620,19.4,4.9
0400000US18,18,Indiana,,72121,RV (recreational vehicle) parks and recreational camps,,2012,141,64165,17070,2809,620,19.4,4.9
0400000US18,18,Indiana,,721211,RV (recreational vehicle) parks and campgrounds,,2012,83,37028,7816,1164,302,21.4,3
0400000US18,18,Indiana,,721214,Recreational and vacation camps (except campgrounds),,2012,58,27137,9254,1645,318,16.7,7.6
0400000US18,18,Indiana,,7213,Rooming and boarding houses,,2012,117,63314,8537,2505,734,21.3,6.4
0400000US18,18,Indiana,,72131,Rooming and boarding houses,,2012,117,63314,8537,2505,734,21.3,6.4
0400000US18,18,Indiana,,721310,Rooming and boarding houses,,2012,117,63314,8537,2505,734,21.3,6.4
0400000US18,18,Indiana,,722,Food services and drinking places,,2012,11864,9716073,2803280,682631,224519,18,10.3
0400000US18,18,Indiana,,7223,Special food services,,2012,722,688181,185232,43143,10556,5.7,2.4
0400000US18,18,Indiana,,72231,Food service contractors,,2012,453,557953,150168,36117,7869,1.5,1.3
0400000US18,18,Indiana,,722310,Food service contractors,,2012,453,557953,150168,36117,7869,1.5,1.3
0400000US18,18,Indiana,,72232,Caterers,,2012,193,109424,31259,6257,2459,22.7,7.1
0400000US18,18,Indiana,,722320,Caterers,,2012,193,109424,31259,6257,2459,22.7,7.1
0400000US18,18,Indiana,,72233,Mobile food services,,2012,76,20804,3805,769,228,30,7.8
0400000US18,18,Indiana,,722330,Mobile food services,,2012,76,20804,3805,769,228,30,7.8
0400000US18,18,Indiana,,7224,Drinking places (alcoholic beverages),,2012,1028,368443,93973,23383,7776,42.9,9.2
0400000US18,18,Indiana,,72241,Drinking places (alcoholic beverages),,2012,1028,368443,93973,23383,7776,42.9,9.2
0400000US18,18,Indiana,,722410,Drinking places (alcoholic beverages),,2012,1028,368443,93973,23383,7776,42.9,9.2
0400000US18,18,Indiana,,7225,Restaurants and other eating places,,2012,10114,8659449,2524075,616105,206187,18,11
0400000US18,18,Indiana,,72251,Restaurants and other eating places,,2012,10114,8659449,2524075,616105,206187,18,11
0400000US18,18,Indiana,,722511,Full-service restaurants,,2012,4419,4036660,1355818,335325,103447,21.7,12.5
