,lat,lng
923,41.70753939999999,-86.8950297
924,36.1335728,-95.96688089999999
925,41.4730948,-87.0611412
926,39.5897206,-95.612759
927,41.6020403,-87.3371523
928,41.4828144,-87.33281389999999
929,41.6819935,-85.9766671
930,41.5822716,-85.8344383
931,36.1777477,-95.85796669999999
932,36.7182401,-95.9351092
933,41.6619927,-86.15861559999999
934,43.0481221,-76.14742439999999
935,44.1313,-81.15071800000001
936,52.2296756,21.0122287
937,41.6763545,-86.25198979999999
938,42.243097,-84.7530304
939,-11.202692,17.873887
940,32.6098566,-85.48078249999999
941,41.2906243,-85.19798569999999
942,41.079273,-85.1393513
943,40.486427,-86.13360329999999
944,39.9675002,-75.1691305
945,-9.189967,-75.015152
946,43.15657789999999,-77.6088465
947,35.4858766,-97.5391684
948,39.3000511,-85.222184
949,53.1434501,8.214552099999999
950,38.2120121,-86.1219155
951,38.2775702,-85.7371847
952,40.0811745,-82.8087864
953,39.9611755,-82.99879419999999
954,43.0730517,-89.4012302
955,41.397146,-73.07475339999999
956,40.1933767,-85.3863599
957,37.09024,-95.712891
958,37.5407246,-77.4360481
959,39.165325,-86.52638569999999
960,41.3931096,-81.5365094
961,36.1626638,-86.7816016
962,36.1282435,-94.14995689999999
963,38.2235908,-86.86218029999999
964,38.3914418,-86.9311094
965,37.9514447,-86.76776629999999
966,38.677269,-87.5286325
967,37.9715592,-87.5710898
968,39.4667034,-87.41390919999999
969,38.3686324,-93.7782689
970,39.4650363,-87.45002099999999
971,30.2240897,-92.0198427
972,40.4258686,-86.90806549999999
973,40.0411536,-86.87445160000001
974,38.0086043,-78.4531994
975,42.673664,-73.55941279999999
976,40.5186809,-78.3947359
977,42.0307812,-93.63191309999999
978,41.7317884,-93.6001278
979,33.265144,-111.9679677
980,36.216795,-81.6745517
981,40.2010241,-77.20027449999999
982,44.5434095,-68.4194641
983,35.9606384,-83.9207392
984,42.0494674,-92.90803749999999
985,28.1825147,-81.8239676
986,41.5638902,-93.75938409999999
987,41.3308237,-94.0138393
988,41.5868353,-93.6249593
989,41.6060873,-93.77235999999999
990,43.1535728,-93.20103669999999
991,38.9582307,-122.6263728
992,37.0891604,-95.7131979
993,43.0813888,-88.91177420000001
994,43.6301146,-84.2744061
995,36.6189367,-96.2375947
996,42.4974694,-94.16801579999999
997,41.2147851,-79.3853218
998,40.7450055,-123.8695086
999,42.5348993,-92.4453161
1000,43.0663612,-92.6724112
1001,50.71469,4.3991
1002,42.4963416,-96.40494079999999
1003,38.9366442,-77.1084055
1004,41.2306979,-73.064036
1005,46.2743029,-122.1337072
1006,32.9403702,-97.17380449999999
1007,33.7399763,-84.3462782
1008,38.29275579999999,-78.6795836
1009,42.5005583,-90.66457179999999
1010,47.6101497,-122.2015159
1011,42.8538739,-91.4054159
1012,53.4807593,-2.2426305
1013,43.30330559999999,-91.7857092
1014,43.1835847,-91.8640482
1015,41.7999755,-91.86807999999999
1016,41.6611277,-91.5301683
1017,41.6822756,-91.5960643
1018,41.4830723,-91.7060015
1019,38.707982,-77.0861753
1020,41.9778795,-91.6656232
1021,41.01602930000001,-92.40830220000001
1022,41.0300078,-92.811307
1023,41.2916728,-92.6493595
1024,36.135688,-95.91991159999999
1025,40.6297634,-91.31453499999999
1026,40.4044731,-91.3963966
1027,41.5262641,-90.50725729999999
1028,41.5262641,-90.50725729999999
1029,43.0426633,-76.067849
1030,41.5975061,-90.3462215
1031,41.424473,-91.0432051
1032,41.5236437,-90.5776367
1033,38.9433372,-95.09858070000001
1034,38.9716689,-95.2352501
1035,47.5962326,-120.6614765
1036,38.8813958,-94.81912849999999
1037,45.4215296,-75.69719309999999
1038,39.0997265,-94.5785667
1039,35.3272928,-96.9253004
1040,38.9822282,-94.6707917
1041,38.9536174,-94.73357089999999
1042,40.7830603,-73.9712488
1043,39.0473451,-95.67515759999999
1044,37.8397626,-94.7082951
1045,38.403903,-96.18166260000001
1046,47.7510741,-120.7401385
1047,47.4873895,-117.5757622
1048,37.8167564,-96.8869965
1049,37.68717609999999,-97.33005299999999
1050,38.8402805,-97.61142369999999
1051,38.3708415,-97.66420869999999
1052,38.3481681,-81.6297007
1053,39.0094538,-98.394228
1054,38.0608445,-97.92977429999999
1055,37.09024,-95.712891
1056,38.8791783,-99.3267702
1057,39.06945140000001,-100.2323551
1058,37.7527982,-100.0170787
1059,38.2526647,-85.7584557
1060,38.9076089,-77.07225849999999
1061,37.762298,-84.8432852
1062,48.856614,2.3522219
1063,48.8048649,2.1203554
1064,37.8215929,-121.9999606
1065,37.5407246,-77.4360481
1066,38.0405837,-84.5037164
1067,38.2009055,-84.87328350000001
1068,38.2009055,-84.87328350000001
1069,38.8048355,-77.0469214
1070,30.4754702,-90.1009108
1071,42.1600936,-72.47591899999999
1072,38.3903526,-84.2941013
1073,43.7695604,11.2558136
1074,41.4901024,-71.3128285
1075,47.6101497,-122.2015159
1076,37.4792672,-82.5187629
1077,37.6656527,-82.7715486
1078,37.0833893,-88.6000478
1079,41.3797788,-83.6300826
1080,55.864237,-4.251806
1081,36.8656008,-87.4886186
1082,36.0395247,-114.9817213
1083,41.9024043,-87.6289049
1084,37.7030646,-85.8649408
1085,37.2242358,-95.7083131
1086,29.95106579999999,-90.0715323
1087,29.5957696,-90.71953479999999
1088,41.5833688,-87.5000412
1089,30.7265747,-90.50898149999999
1090,30.4754702,-90.1009108
1091,30.35825059999999,-90.06563109999999
1092,30.4388041,-90.4414762
1093,30.39769729999999,-91.9315062
1094,30.147146,-91.9612305
1095,30.2265949,-93.2173758
1096,30.4514677,-91.18714659999999
1097,32.5251516,-93.7501789
1098,32.5159852,-93.7321228
1099,37.09024,-95.712891
1100,32.5232053,-92.63792699999999
1101,32.5184775,-92.14763529999999
1102,38.8048355,-77.0469214
1103,31.1279652,-92.0662356
1104,31.7607195,-93.08627489999999
1105,55.770242,-2.005395
1106,53.95996510000001,-1.0872979
1107,36.111213,-95.97177459999999
1108,43.0881256,-70.73613700000001
1109,41.583189,-72.7203447
1110,43.4925843,-70.45338439999999
1111,44.0548021,-70.71286839999999
1112,38.679547,-90.50493499999999
1113,26.5416093,-78.64554749999999
1114,44.0164329,-70.9806357
1115,43.885632,-70.33171949999999
1116,43.3845306,-70.54399
1117,52.6638367,-8.6267343
1118,26.1420358,-81.7948103
1119,43.5177659,-70.3772911
1120,43.5009176,-70.4428286
1121,54.283113,-0.399752
1122,37.2262796,-95.7063467
1123,43.6770252,-70.3711617
1124,45.5154586,-122.6793461
1125,43.6414716,-70.2408811
1126,43.6414716,-70.2408811
1127,43.6605159,-70.1907335
1128,32.6098566,-85.48078249999999
1129,40.6098473,-122.3584268
1130,46.4004089,-117.001189
1131,40.2804557,-74.0058114
1132,60.47202399999999,8.468945999999999
1133,41.1953739,-73.4378988
1134,33.4734978,-82.0105148
1135,45.0318802,-110.7057663
1136,44.2859022,-69.7908786
1137,33.8222833,-84.5095826
1138,34.939393,-81.0321286
1139,44.8016128,-68.7712257
1140,36.0617435,-94.1613778
1141,44.6289696,-68.77012239999999
1142,42.3732216,-72.5198537
1143,42.1042451,-72.3189519
1144,44.97135189999999,-93.6044033
1145,44.6377864,-68.8449792
1146,51.3810641,-2.3590167
1147,43.8762865,-69.6337364
1148,54.978252,-1.61778
1149,44.0952725,-69.37560169999999
1150,43.9185554,-69.6974417
1151,44.5434095,-68.4194641
1152,44.3876119,-68.2039123
1153,40.7320465,-73.9996685
1154,44.85858630000001,-66.9835907
1155,44.71507889999999,-67.461376
1156,37.9166784,-97.422541
1157,37.0069866,-94.55230410000001
1158,47.2586502,-68.589491
1159,42.1306563,-70.9161551
1160,39.9259463,-75.1196199
1161,44.2811973,-69.0087018
1162,41.39091390000001,-72.8595447
1163,37.09024,-95.712891
1164,44.5520105,-69.6317121
1165,54.59728500000001,-5.93012
1166,41.7360305,-72.79502699999999
1167,45.0736009,-70.26168729999999
1168,37.09024,-95.712891
1169,44.3617419,-69.1950411
1170,44.76503659999999,-69.7193803
1171,36.0855538,-95.95737299999999
1172,38.5403996,-76.5844017
1173,37.2256902,-95.7061074
1174,38.7170349,-76.6007915
1175,38.9559442,-76.9455301
1176,38.984652,-77.0947092
1177,39.1806623,-77.0591452
1178,39.0839973,-77.1527578
1179,39.1174267,-77.1611903
1180,39.1434406,-77.2013705
1181,38.99066570000001,-77.026088
1182,34.1002455,-118.459463
1183,39.2673283,-76.7983067
1184,37.09024,-95.712891
1185,51.5556461,-0.1761749
1186,39.5781625,-76.6145058
1187,39.0839981,-76.7002462
1188,39.0017772,-76.68746709999999
1189,37.037126,-95.623893
1190,51.4974948,-0.1356583
1191,39.8366528,-105.0372046
1192,41.76693119999999,-83.6986568
1193,39.2903848,-76.6121893
1194,39.2506633,-76.5205184
1195,39.2401735,-76.6806441
1196,39.2903848,-76.6121893
1197,38.9784453,-76.4921829
1198,36.1532977,-95.98919529999999
1199,40.0530885,-82.9151849
1200,52.205337,0.121817
1201,38.8403909,-77.42887689999999
1202,33.2148412,-97.13306829999999
1203,37.5111625,-94.8514174
1204,46.50992249999999,-114.0931588
1205,39.1870554,-75.8588257
1206,39.41426879999999,-77.4105409
1207,-25.0662897,-130.1004636
1208,38.679547,-90.50493499999999
1209,39.6417629,-77.71999319999999
1210,36.4993007,-80.6072858
1211,41.2411897,-77.00107860000001
1212,38.3606736,-75.5993692
1213,52.52000659999999,13.404954
1214,38.3365032,-75.0849058
1215,38.3876168,-75.47103129999999
1216,38.396782,-75.3021363
1217,39.530946,-75.8074367
1218,39.60677889999999,-75.83327179999999
1219,42.3732216,-72.5198537
1220,36.1074489,-95.9751306
1221,42.2770346,-72.4008884
1222,42.2591729,-72.57479339999999
1223,42.266757,-72.66897999999999
1224,40.8245437,-72.6662075
1225,42.4161001,-92.2149046
1226,39.33337059999999,-76.632607
1227,42.2042586,-72.6162009
1228,42.1600936,-72.47591899999999
1229,42.1600936,-72.47591899999999
1230,42.3250896,-72.64120129999999
1231,43.7695604,11.2558136
1232,42.0548167,-72.7703724
1233,37.783733,-122.4068808
1234,42.1070383,-72.6203675
1235,42.4398101,-72.6348118
1236,37.2707022,-76.7074571
1237,37.2089572,-93.29229889999999
1238,42.4500845,-73.2453824
1239,37.022501,-95.6182247
1240,42.1959798,-73.362008
1241,42.70091499999999,-73.1087148
1242,53.38112899999999,-1.470085
1243,42.9614039,-88.0125865
1244,42.6731396,-72.6967587
1245,42.57830190000001,-72.4937898
1246,37.06416979999999,-94.47909639999999
1247,42.6042514,-72.7392588
1248,42.4773097,-72.6078667
1249,42.60425230000001,-72.5564777
1250,42.5834228,-71.8022955
1251,42.5611947,-71.58990539999999
1252,39.97176400000001,-83.1018521
1253,39.8366528,-105.0372046
1254,42.13565,-71.970074
1255,42.2266927,-72.046446
1256,42.1084122,-72.0787059
1257,42.1162056,-72.11341
1258,36.615845,-94.5946704
1259,36.1282435,-94.14995689999999
1260,42.2695216,-71.61612939999999
1261,42.3667589,-71.78562699999999
1262,42.2353463,-72.14116419999999
1263,42.1112075,-71.6661783
1264,42.2625932,-71.8022934
1265,42.279286,-71.4161565
1266,42.4850931,-71.43284
1267,44.3726476,-72.87876250000001
1268,37.9779776,-122.0310733
1269,42.22869540000001,-71.5225646
1270,41.240056,-81.44066699999999
1271,42.3459271,-71.5522874
1272,42.4334903,-71.4495058
1273,41.2306979,-73.064036
1274,42.2775281,-71.3468091
1275,42.4792618,-71.1522765
1276,42.6583356,-71.1367953
1277,42.7762015,-71.0772796
1278,37.0486746,-94.7016158
1279,42.46676300000001,-70.9494938
1280,42.85839250000001,-70.93003759999999
1281,42.5584283,-70.880049
1282,42.6159285,-70.6619888
1283,52.056736,1.14822
1284,42.49995819999999,-70.8578024
1285,42.8125913,-70.87727509999999
1286,42.5278731,-70.9286609
1287,42.51954,-70.8967155
1288,42.8014795,-70.989778
1289,42.3086444,-83.48211599999999
1290,42.2418172,-70.889759
1291,44.6688524,-90.1717987
1292,42.18758260000001,-71.30645969999999
1293,42.19439089999999,-71.19896949999999
1294,42.195929,-70.7258633
1295,42.3600825,-71.0588801
1296,42.30163049999999,-71.067605
1297,42.3097365,-71.1151431
1298,52.205337,0.121817
1299,42.3875968,-71.0994968
1300,42.4250964,-71.066163
1301,47.9789848,-122.2020795
1302,42.3917638,-71.0328284
1303,42.2079017,-71.0040013
1304,42.2180724,-70.94103559999999
1305,41.9903519,-70.9750541
1306,39.89295680000001,-96.87842239999999
1307,40.1240795,-75.11951069999999
1308,42.06666200000001,-71.1045482
1309,41.9584457,-70.6672621
1310,36.2106867,-95.98165039999999
1311,42.3764852,-71.2356113
1312,37.09024,-95.712891
1313,42.3709299,-71.1828321
1314,41.7417739,-70.4516929
1315,41.3890052,-70.5133599
1316,41.2834704,-70.099451
1317,41.4542793,-70.5619724
1318,41.6524911,-70.2881124
1319,41.647872,-70.4819674
1320,36.1026234,-115.2019354
1321,41.7020781,-70.1515342
1322,41.94454409999999,-71.2856082
1323,41.7014912,-71.1550451
1324,41.6362152,-70.93420499999999
1325,37.09024,-95.712891
1326,41.9487077,-71.0731162
1327,37.8715926,-122.272747
1328,39.0587452,-94.5985613
1329,42.8441964,-82.8843722
1330,33.5185892,-86.8103567
1331,42.5333682,-83.14631659999999
1332,42.4625362,-83.1040912
1333,42.5868882,-82.9195514
1334,42.7194778,-82.492132
1335,48.0517637,-122.1770818
1336,42.4894801,-83.1446485
1337,42.8208653,-82.486024
1338,42.4974085,-82.89636039999999
1339,42.7284117,-73.69178509999999
1340,37.09024,-95.712891
1341,47.7510741,-120.7401385
1342,42.2808256,-83.7430378
1343,40.598019,-111.583187
1344,42.3917638,-71.0328284
1345,42.3222599,-83.17631449999999
1346,37.1772513,-96.7144722
1347,42.36837,-83.35270969999999
1348,45.4642035,9.189982
1349,42.5149364,-83.6082346
1350,42.4311464,-83.4832692
1351,41.9584457,-70.6672621
1352,42.2222614,-83.39659940000001
1353,42.1667072,-83.7816075
1354,42.46059,-83.6516063
1355,38.3861194,-97.4280895
1356,42.21420639999999,-83.14992389999999
1357,42.2411499,-83.61299389999999
1358,42.331427,-83.0457538
1359,42.4605917,-83.1346478
1360,42.3758708,-82.93741589999999
1361,43.15657789999999,-77.6088465
1362,42.670782,-83.0329934
1363,42.670782,-83.0329934
1364,42.6875323,-83.2341028
1365,52.2593197,-7.1100702
1366,41.7360305,-72.79502699999999
1367,42.6389216,-83.29104679999999
1368,42.7351196,-83.4192941
1369,37.2741908,-97.1689296
1370,42.48059,-83.4754913
1371,41.2306979,-73.064036
1372,42.5750853,-83.48823469999999
1373,42.5247555,-83.5363268
1374,43.0347491,-83.5180063
1375,42.7978061,-83.7049498
1376,42.7919727,-83.6277255
1377,43.0514161,-83.31883409999999
1378,38.0405837,-84.5037164
1379,44.04612530000001,-82.994114
1380,41.4561754,-82.71168209999999
1381,43.0125274,-83.6874562
1382,36.75858100000001,-95.939319
1383,43.4194699,-83.9508068
1384,43.8194703,-84.7686281
1385,49.379918,-121.935469
1386,31.9973456,-102.0779146
1387,44.2764083,-84.2386132
1388,43.5944677,-83.8888647
1389,43.331691,-83.7380194
1390,44.42028879999999,-83.3307974
1391,44.26946119999999,-83.5146973
1392,44.9839512,-93.2480234
1393,35.2270869,-80.8431267
1394,42.842256,-84.56914870000001
1395,42.64559149999999,-84.6488707
1396,42.7369792,-84.48386540000001
1397,42.7533685,-84.7463757
1398,34.85261759999999,-82.3940104
1399,40.1645785,-74.2082671
1400,42.9872547,-85.07111739999999
1401,37.09024,-95.712891
1402,32.8323225,-79.82842579999999
1403,32.8323225,-79.82842579999999
1404,45.5154586,-122.6793461
1405,42.6889235,-84.2830245
1406,42.732535,-84.5555347
1407,42.2917069,-85.5872286
1408,42.2011538,-85.5800022
1409,42.5291989,-85.8553031
1410,44.8016128,-68.7712257
1411,42.1167065,-86.45418939999999
1412,37.2089572,-93.29229889999999
1413,33.7748275,-84.2963123
1414,42.4998539,-85.4082292
1415,41.9842123,-86.10862279999999
1416,40.94781580000001,-90.3712395
1417,42.6458682,-85.29084030000001
1418,34.6035669,-98.39592909999999
1419,36.0674332,-95.774913
1420,32.7802715,-79.9273831
1421,32.7802715,-79.9273831
1422,42.4400357,-85.6489035
1423,36.131913,-95.95911699999999
1424,42.4030865,-86.2736407
1425,37.09024,-95.712891
1426,32.3526456,-90.877882
1427,42.7300783,-73.7012299
1428,22.3071588,73.1812187
1429,41.9430986,-86.5569659
1430,37.5273566,-79.67976139999999
1431,41.7939302,-86.74391539999999
1432,34.0908279,-118.2779659
1433,46.50992249999999,-114.0931588
1434,37.0328728,-95.6316455
1435,41.8975471,-84.03716589999999
1436,42.243097,-84.7530304
1437,42.2548238,-84.20395429999999
1438,41.9200472,-84.6305101
1439,39.0476961,-95.5785667
1440,34.774531,-96.6783449
1441,43.6980782,-85.4836557
1442,42.8077958,-87.92424799999999
1443,33.926728,-117.417753
1444,43.2233604,-85.5514237
1445,43.0386368,-85.67003319999999
1446,42.7249602,-85.7051116
1447,37.0486746,-94.7016158
1448,43.4663341,-83.97690750000001
1449,43.4197429,-85.80005059999999
1450,42.2711311,-89.0939952
1451,37.074461,22.430264
1452,42.3625953,-71.3614484
1453,41.0414857,-74.129032
1454,37.09024,-95.712891
1455,42.5939168,-86.1017009
1456,37.5482697,-121.9885719
1457,43.0630734,-86.22838639999999
1458,42.9097484,-85.7630885
1459,37.0412191,-95.6393167
1460,52.132633,5.291265999999999
1461,42.870859,-85.8650358
1462,43.9552825,-86.4525831
1463,43.2341813,-86.24839209999999
1464,42.6550248,-86.2019825
1465,40.1534476,-74.0281925
1466,51.5049822,-0.1265712
1467,51.4940309,3.8496815
1468,42.9633599,-85.6680863
1469,43.0759678,-107.2902839
1470,37.09024,-95.712891
1471,42.9633599,-85.6680863
1472,37.3683196,-95.257615
1473,29.7057858,-95.4588299
1474,44.631944,-86.09092419999999
1475,37.0792428,-95.6466449
1476,44.72388910000001,-85.8431394
1477,44.2444473,-86.324253
1478,40.9009313,-73.3431727
1479,43.8750174,-85.5100498
1480,44.9766663,-85.6506387
1481,44.7630567,-85.62063169999999
1482,45.7774987,-84.72714649999999
1483,45.44417780000001,-84.7867115
1484,45.0616794,-83.4327528
1485,45.2166751,-85.01394189999999
1486,39.74422680000001,-83.80853719999999
1487,45.3180632,-85.2584004
1488,32.9546827,-97.06445950000001
1489,44.6614039,-84.7147512
1490,45.43167589999999,-84.9919992
1491,37.09024,-95.712891
1492,45.3733428,-84.9553296
1493,46.49771150000001,-84.3475876
1494,36.3511138,-94.12850879999999
1495,45.74524659999999,-87.06458010000001
1496,47.7504469,-90.3342727
1497,46.4885469,-87.6676358
1498,45.9577506,-86.2462523
1499,43.038473,-87.93044549999999
1500,45.10776269999999,-87.6142737
1501,46.4110574,-86.6479361
1502,39.8055757,-86.2786237
1503,42.4233981,-78.1572319
1504,46.4546698,-90.1710081
1505,40.6098473,-122.3584268
1506,45.3735757,-92.8899376
1507,45.1602442,-93.0888324
1508,43.26650890000001,-79.9568685
1509,42.6458682,-85.29084030000001
1510,44.6496868,-93.24271999999999
1511,44.4582983,-93.161604
1512,45.8229105,-92.9703435
1513,36.291841,-95.84877809999999
1514,45.056004,-92.80884429999999
1515,45.0541329,-92.9566037
1516,44.9537029,-93.0899578
1517,45.0853814,-93.0081479
1518,45.0655212,-93.2018908
1519,38.7521235,-121.2880059
1520,44.8041322,-93.1668858
1521,37.7665947,-120.8471545
1522,41.3645382,-74.1059775
1523,38.8303905,-77.1963703
1524,45.1977428,-93.3871758
1525,44.7677424,-93.27772259999999
1526,45.3331421,-93.7335062
1527,42.88644679999999,-78.8783689
1528,36.0930727,-115.1775986
1529,44.9032963,-93.5663455
1530,44.9260794,-93.4044187
1531,44.9211836,-93.4687489
1532,38.0608445,-97.92977429999999
1533,37.9973704,-97.3342624
1534,44.9866298,-93.5716243
1535,38.0086043,-78.4531994
1536,45.0724642,-93.4557877
1537,44.7132969,-93.4227274
1538,44.7973962,-93.5272861
1539,44.9352407,-93.63218169999999
1540,37.09024,-95.712891
1541,44.8504317,-93.7876429
1542,44.97413,-93.5066217
1543,44.977753,-93.2650108
1544,44.9597376,-93.3702186
1545,44.9917149,-93.3600034
1546,45.076076,-93.3327283
1547,45.1732394,-93.30300629999999
1548,44.8896866,-93.3499489
1549,45.0941315,-93.3563405
1550,45.1607987,-93.23494889999999
1551,47.7504469,-90.3342727
1552,47.0227111,-91.67073219999999
1553,47.9032372,-91.8670873
1554,42.9633599,-85.6680863
1555,47.42715459999999,-92.9376887
1556,46.4513889,-92.7666667
1557,46.78667189999999,-92.1004852
1558,43.15657789999999,-77.6088465
1559,30.267153,-97.7430608
1560,37.2244423,-95.7066869
1561,41.8876238,-87.6242032
1562,44.0553908,-91.6663523
1563,44.1635775,-93.99939959999999
1564,44.1732996,-94.033845
1565,44.6230409,-93.76840419999999
1566,43.6375818,-94.10239059999999
1567,44.0507937,-94.4182981
1568,32.3792233,-86.3077368
1569,44.5432966,-93.5760652
1570,44.3144394,-94.45930179999999
1571,44.0770411,-93.50838429999999
1572,37.0658714,-96.30134319999999
1573,43.6555249,-96.2025289
1574,45.1223711,-95.048659
1575,36.0674332,-95.774913
1576,-34.9011127,-56.16453139999999
1577,41.3556539,-72.0995209
1578,45.5579451,-94.16324039999999
1579,38.8048355,-77.0469214
1580,37.5528171,-77.479135
1581,41.4200937,-73.954583
1582,40.8690101,-74.20822860000001
1583,39.7674578,-94.84668099999999
1584,35.4132751,-94.2410786
1585,46.3526733,-94.2020084
1586,29.9118885,-95.0621512
1587,46.5205224,-94.2886089
1588,46.8171808,-95.8453253
1589,46.2835212,-96.0777887
1590,46.8737648,-96.76780389999999
1591,46.5953437,-95.5730088
1592,47.471573,-94.8826861
1593,48.6129906,-93.3487579
1594,48.77442629999999,-96.94644699999999
1595,34.85261759999999,-82.3940104
1596,38.1353318,-85.68393619999999
1597,34.1514989,-89.63147359999999
1598,31.5604442,-91.40317100000001
1599,32.3526456,-90.877882
1600,32.3095903,-90.13897569999999
1601,37.09024,-95.712891
1602,31.3271189,-89.29033919999999
1603,37.2256902,-95.7061074
1604,30.3674198,-89.0928155
1605,30.3960318,-88.88530779999999
1606,30.4090829,-89.43505189999999
1607,30.4113097,-88.8278057
1608,33.4503998,-88.81838719999999
1609,38.5925532,-90.5870686
1610,42.91311,-85.605526
1611,37.3770935,-77.5049863
1612,38.2206101,-90.3959543
1613,38.789217,-90.322614
1614,38.7131073,-90.42984009999999
1615,38.4589432,-90.5365126
1616,45.5200114,-122.9365835
1617,36.8984903,-96.0203559
1618,38.5492204,-90.49262139999999
1619,47.7510741,-120.7401385
1620,38.6270025,-90.19940419999999
1621,38.6270025,-90.19940419999999
1622,38.6608855,-90.42261800000001
1623,39.1015299,-84.51494869999999
1624,41.9141945,-88.3086867
1625,38.8106075,-90.69984769999999
1626,40.7272231,-74.0715029
1627,38.81144,-90.8529107
1628,39.7083789,-91.35848159999999
1629,37.854218,-90.51818039999999
1630,37.9786618,-90.0475582
1631,37.3058839,-89.51814759999999
1632,37.650351,-84.9516234
1633,36.7569994,-90.392888
1634,28.9503129,-81.31037069999999
1635,39.3391712,-94.22605589999999
1636,39.0725121,-93.7171621
1637,39.0911161,-94.41550679999999
1638,38.9108408,-94.3821724
1639,26.1003654,-80.3997748
1640,39.0997265,-94.5785667
1641,39.14290810000001,-94.5729781
1642,39.0086171,-94.46356379999999
1643,39.7674578,-94.84668099999999
1644,32.9756415,-96.8899636
1645,37.0148298,-95.6156498
1646,39.9566127,-75.18994409999999
1647,36.8689554,-94.36799599999999
1648,38.7042119,-91.4373844
1649,38.4408563,-92.99186519999999
1650,48.8048649,2.1203554
1651,38.57670170000001,-92.1735164
1652,37.09024,-95.712891
1653,37.948544,-91.7715303
1654,40.8083909,-82.97546489999999
1655,36.7336754,-95.9159416
1656,35.4858766,-97.5391684
1657,36.6436731,-93.21851439999999
1658,37.0208865,-93.2060163
1659,40.69370989999999,-75.1901761
1660,42.6389216,-83.29104679999999
1661,35.3255608,-112.8774057
1662,36.7281154,-91.8523711
1663,37.2089572,-93.29229889999999
1664,46.435512,-109.8343499
1665,37.2256902,-95.7061074
1666,40.7862871,-74.3300842
1667,45.1857782,-109.2468211
1668,45.7832856,-108.5006904
1669,41.8878697,-87.63832230000001
1670,55.864237,-4.251806
1671,40.2842164,-84.1554987
1672,46.4083362,-105.8405582
1673,37.09024,-95.712891
1674,47.106401,-104.7107931
1675,46.99045539999999,-104.1864623
1676,38.9987208,-77.2538699
1677,47.704826,-117.007206
1678,40.339256,-104.988586
1679,48.6330395,-112.3261618
1680,49.49437,0.107929
1681,35.937496,14.375416
1682,46.5891452,-112.0391057
1683,37.7965107,-80.2975704
1684,46.0038232,-112.5347775
1685,46.13053739999999,-112.9525441
1686,44.786568,20.4489216
1687,45.6769979,-111.0429339
1688,45.26178059999999,-111.3080244
1689,34.4541844,-119.2774702
1690,39.6302643,-106.0433518
1691,44.7971939,-106.9561791
1692,46.8721284,-113.9940314
1693,39.0835782,-94.883185
1694,39.9184461,-75.2590721
1695,37.0148298,-95.6156498
1696,37.7573266,-122.4214187
1697,18.0295839,-63.04713709999999
1698,47.69320039999999,-114.1631275
1699,46.50992249999999,-114.0931588
1700,48.1919889,-114.316813
1701,48.0632864,-114.0726134
1702,48.3799643,-114.1804038
1703,37.8239167,-96.2891703
1704,37.09024,-95.712891
1705,37.2263395,-95.7069092
1706,48.4106373,-114.3352652
1707,41.1544432,-96.0422378
1708,37.2089572,-93.29229889999999
1709,41.2565369,-95.9345034
1710,41.18388780000001,-96.031127
1711,41.18388780000001,-96.031127
1712,40.2659269,-96.7466913
1713,40.4136587,-97.4523238
1714,40.1127779,-96.1583402
1715,60.10416669999999,-149.4422222
1716,35.949526,-94.4235482
1717,39.9611755,-82.99879419999999
1718,42.243097,-84.7530304
1719,36.8507689,-76.28587259999999
1720,42.8384221,-71.14700370000001
1721,40.92537249999999,-74.2765441
1722,40.9263957,-98.3420118
1723,34.0292764,-94.7391045
1724,40.69933030000001,-99.0816784
1725,41.9741625,-87.9073214
1726,37.032066,-95.63451599999999
1727,42.6458682,-85.29084030000001
1728,41.1408363,-73.2612615
1729,40.4402885,-99.36982169999999
1730,41.7979111,-87.83749019999999
1731,45.52102989999999,-122.6785457
1732,41.1402759,-100.7601454
1733,37.5337616,-95.82796959999999
1734,37.09024,-95.712891
1735,41.8666341,-103.6671662
1736,35.9782216,-114.8345117
1737,36.0395247,-114.9817213
1738,35.1677771,-114.5730208
1739,38.069211,-117.2305861
1740,36.1699412,-115.1398296
1741,37.09024,-95.712891
1742,39.3095135,-119.6499793
1743,39.249683,-119.9526847
1744,39.5296329,-119.8138027
1745,39.1637984,-119.7674034
1746,40.8324211,-115.7631232
1747,37.2262796,-95.7063467
1748,42.3732216,-72.5198537
1749,54.9966124,-7.3085748
1750,54.9966124,-7.3085748
1751,42.6677049,-71.12257050000001
1752,42.7653662,-71.46756599999999
1753,42.51954,-70.8967155
1754,53.4807593,-2.2426305
1755,40.8686675,-82.3182178
1756,36.515694,-82.25696669999999
1757,43.8224604,-71.64406149999999
1758,51.280233,1.0789089
1759,51.336036,-0.267382
1760,43.1798323,-71.82228719999999
1761,35.949526,-94.4235482
1762,41.3556539,-72.0995209
1763,43.6301146,-84.2744061
1764,44.0302045,-71.6864932
1765,41.9584457,-70.6672621
1766,38.3606736,-75.5993692
1767,43.130638,-71.4531241
1768,43.4426486,-71.589209
1769,37.9779776,-122.0310733
1770,42.933692,-72.2781409
1771,42.3459271,-71.5522874
1772,52.56949849999999,-0.2405299
1773,42.7284117,-73.69178509999999
1774,37.5407246,-77.4360481
1775,39.1856597,-78.1633341
1776,39.613321,-105.0166498
1777,31.7053821,35.2024425
1778,41.9914071,-73.0956765
